Date,Demand(MW),Temp(C),IsHoliday,humidity,feelslike,Barisal_Demand,Chittagong_Demand,Comilla_Demand,Dhaka_Demand,Khulna_Demand,Mymensingh_Demand,Rajshahi_Demand,Rangpur_Demand,Sylhet_Demand
2024-05-01,16200,33.6,0,59.2,39.2,512.0,1413.0,1559.0,4938,1943.0,1359.0,1840.0,1024.0,603
2024-04-30,17300,33.0,0,67.7,41.7,512.0,1468.0,1572.0,5814,1982.0,1422.0,1870.0,1075.0,360
2024-04-29,17200,33.8,0,62.0,40.9,510.0,1584.0,1560.0,5774,2029.0,1436.0,1881.0,1030.0,614
2024-04-28,16900,33.0,0,68.3,41.6,517.0,1438.0,1590.0,5830,2009.0,1407.0,1881.0,1073.0,501
2024-04-27,16600,32.2,0,69.2,39.9,488.0,1415.0,1508.0,5644,1986.0,1422.0,1793.0,1060.0,599
2024-04-26,16000,32.6,1,67.8,40.0,485.0,1327.0,1519.0,5176,1941.0,1363.0,1797.0,1026.0,527
2024-04-25,16800,33.2,0,56.8,37.9,504.0,1476.0,1528.0,5823,1950.0,1387.0,1613.0,1054.7142857142858,590
2024-04-24,16800,33.2,0,52.6,36.8,487.0,1517.0,1555.0,5532,1905.0,1463.0,1826.0,1066.0,609
2024-04-23,16800,32.8,0,62.5,38.6,509.0,1586.0,1554.0,5527,1947.0,1425.0,1865.0,1025.0,596
2024-04-22,16200,32.7,0,65.9,39.7,513.0,1456.0,1619.0,5500,1944.0,1402.0,1817.0,1029.0,612
2024-04-21,16200,32.5,0,67.9,40.1,502.0,1359.0,1486.0,5284,1958.0,1314.0,1830.0,1039.0,475
2024-04-20,15500,33.3,0,59.6,38.4,500.0,1338.0,1364.0,5155,1928.0,1378.0,1815.0,1014.0,561
2024-04-19,14800,32.4,1,63.2,37.7,478.0,1306.0,1385.0,4532,1839.0,1244.0,1722.0,959.0,471
2024-04-18,15000,30.2,0,68.8,34.6,491.0,1473.0,1361.0,4780,1837.0,1246.0,1697.0,992.0,509
2024-04-17,14700,29.7,0,72.1,34.6,342.0,1415.0,1226.0,3755,1765.0,1030.0,1775.0,1014.0,205
2024-04-16,15000,30.5,0,60.1,33.2,392.0,1352.0,933.0,3696,1664.0,1065.0,1668.0,1018.0,438
2024-04-15,14000,32.0,0,56.97142857142857,33.3,467.0,1395.0,1461.0,3861,1862.0,1210.0,1701.0,1002.0,579
2024-04-14,12800,31.1,0,50.6,32.7,463.0,1200.0,1428.0,3242,1704.0,983.0,1568.0,939.0,549
2024-04-13,12800,31.0,0,50.8,32.3,449.0,1297.0,1370.0,3161,1617.0,1172.0,1526.0,926.0,541
2024-04-12,11800,31.0,1,49.7,31.9,416.0,1129.0,1314.0,2895,1560.0,1149.0,1418.0,843.0,507
2024-04-11,11300,29.6,0,60.5,31.0,394.0,947.0,1297.0,2799,1403.0,1051.0,1208.0,732.0,503
2024-04-10,12800,29.0,0,64.9,31.0,400.0,1187.0,1263.0,3049,1507.0,1151.0,1411.0,922.0,483
2024-04-09,12500,28.2,0,58.0,28.8,415.0,1181.0,1370.0,3338,1643.0,1169.0,1542.0,916.0,550
2024-04-08,14300,27.3,0,67.3,28.7,354.0,1333.0,1275.0,3741,1459.0,1172.0,1494.0,906.0,498
2024-04-07,15200,28.5,0,75.4,32.8,305.0,1244.0,1168.0,4702,1584.0,1188.0,1615.0,928.0,467
2024-04-06,15500,31.0,0,70.5,36.7,471.0,1346.0,1450.0,5297,1956.0,1273.0,1695.0,985.0,551
2024-04-05,15300,29.5,1,79.8,36.1,477.0,1432.0,1457.0,4986,1875.0,1256.0,1743.0,930.0,450
2024-04-04,15000,30.2,0,71.5,35.4,481.0,1454.0,1419.0,5415,1840.0,1274.0,1627.0,837.0,422
2024-04-03,15300,30.6,0,69.0,35.4,455.0,1399.0,1356.0,5457,1717.0,1255.0,1550.0,876.0,533
2024-04-02,14700,29.9,0,67.3,32.8,463.0,1339.0,1335.0,5296,1807.0,1247.0,1554.0,851.0,486
2024-04-01,14200,30.2,0,63.1,32.4,471.0,1398.0,1280.0,5084,1789.0,1205.0,1499.0,867.0,451
2024-03-31,13800,27.5,0,73.9,30.0,453.0,1335.0,1193.0,4830,1710.0,1098.0,1504.0,807.0,468
2024-03-30,12500,29.2,0,77.9,33.7,444.0,1247.0,1320.0,4999,1707.0,1204.0,1370.0,806.0,448
2024-03-29,11200,26.8,1,77.2,28.7,421.0,1318.0,1198.0,4384,1656.0,1177.0,1320.0,728.0,515
2024-03-28,13300,26.2,0,75.1,27.5,361.0,1172.0,1031.0,4517,1598.0,1126.0,1314.0,673.0,486
2024-03-27,12700,27.0,0,73.0,28.6,392.0,1309.0,730.0,4324,1509.0,991.0,1279.0,647.0,452
2024-03-26,11500,26.9,0,65.1,27.6,379.0,1222.0,1166.0,4089,1532.0,972.0,1230.0,616.0,409
