PreviousReportDate,Actual_MaxDemandEvePeak_MW,Actual_EveningPeakGeneration_MW,Actual_HighestGeneration_MW,Actual_DayPeakDemand_MW,Actual_DayPeakGeneration_MW,Actual_MinimumGeneration_MW,Dhaka_Actual_Demand_MW,Dhaka_Actual_Supply_MW,Dhaka_Actual_LoadShed_MW,Chattogram_Actual_Demand_MW,Chattogram_Actual_Supply_MW,Chattogram_Actual_LoadShed_MW,Sylhet_Actual_Demand_MW,Sylhet_Actual_Supply_MW,Sylhet_Actual_LoadShed_MW,Khulna_Actual_Demand_MW,Khulna_Actual_Supply_MW,Khulna_Actual_LoadShed_MW,Barishal_Actual_Demand_MW,Barishal_Actual_Supply_MW,Barishal_Actual_LoadShed_MW,Rajshahi_Actual_Demand_MW,Rajshahi_Actual_Supply_MW,Rajshahi_Actual_LoadShed_MW,Rangpur_Actual_Demand_MW,Rangpur_Actual_Supply_MW,Rangpur_Actual_LoadShed_MW
2022-12-20,9633.0,9633.0,9633.0,,8366.0,6244.0,3411.0,3411.0,0.0,946.0,946.0,0.0,352.0,352.0,0.0,1089.0,1089.0,0.0,270.0,270.0,0.0,916.0,916.0,0.0,686.0,686.0,0.0
2022-12-21,9768.0,9768.0,9771.0,,8380.0,6286.0,3535.0,3535.0,0.0,1083.0,1083.0,0.0,363.0,363.0,0.0,1114.0,1114.0,0.0,264.0,264.0,0.0,907.0,907.0,0.0,676.0,676.0,0.0
2022-12-22,9764.0,9764.0,9764.0,,8513.0,6347.0,3527.0,3527.0,0.0,1040.0,1040.0,0.0,362.0,362.0,0.0,1114.0,1114.0,0.0,260.0,260.0,0.0,911.0,911.0,0.0,660.0,660.0,0.0
2022-12-23,8619.0,8619.0,8619.0,,7748.0,6203.0,2785.0,2785.0,0.0,924.0,924.0,0.0,339.0,339.0,0.0,1020.0,1020.0,0.0,240.0,240.0,0.0,853.0,853.0,0.0,602.0,602.0,0.0
2022-12-24,9382.0,9382.0,9382.0,,7531.0,5766.0,3253.0,3253.0,0.0,926.0,926.0,0.0,357.0,357.0,0.0,1095.0,1095.0,0.0,266.0,266.0,0.0,906.0,906.0,0.0,644.0,644.0,0.0
2022-12-25,9459.0,9459.0,9459.0,,8348.0,6121.0,3294.0,3294.0,0.0,965.0,965.0,0.0,354.0,354.0,0.0,1101.0,1101.0,0.0,243.0,243.0,0.0,909.0,909.0,0.0,653.0,653.0,0.0
2022-12-26,9664.0,9664.0,9664.0,,8717.0,6243.0,3470.0,3470.0,0.0,1045.0,1045.0,0.0,331.0,331.0,0.0,1118.0,1118.0,0.0,252.0,252.0,0.0,921.0,921.0,0.0,643.0,643.0,0.0
2022-12-27,9835.0,9835.0,9835.0,,8503.0,5809.0,3601.0,3601.0,0.0,1094.0,1094.0,0.0,349.0,349.0,0.0,1127.0,1127.0,0.0,262.0,262.0,0.0,900.0,900.0,0.0,662.0,662.0,0.0
2022-12-28,9684.0,9684.0,9684.0,,8567.0,6214.0,3534.0,3534.0,0.0,1125.0,1125.0,0.0,350.0,350.0,0.0,1098.0,1098.0,0.0,252.0,252.0,0.0,921.0,921.0,0.0,676.0,676.0,0.0
2022-12-29,9633.0,9633.0,9633.0,,8714.0,6154.0,3480.0,3480.0,0.0,1015.0,1015.0,0.0,343.0,343.0,0.0,1092.0,1092.0,0.0,259.0,259.0,0.0,906.0,906.0,0.0,632.0,632.0,0.0
2022-12-30,8671.0,8671.0,8671.0,,7880.0,6199.0,2853.0,2853.0,0.0,922.0,922.0,0.0,322.0,322.0,0.0,1032.0,1032.0,0.0,257.0,257.0,0.0,862.0,862.0,0.0,581.0,581.0,0.0
2022-12-31,9581.0,9581.0,9581.0,,7763.0,5746.0,3301.0,3301.0,0.0,995.0,995.0,0.0,354.0,354.0,0.0,1108.0,1108.0,0.0,264.0,264.0,0.0,934.0,934.0,0.0,621.0,621.0,0.0
2022-01-01,9239.0,9239.0,9239.0,,8127.0,5988.0,3119.0,3119.0,0.0,948.0,948.0,0.0,341.0,341.0,0.0,1105.0,1105.0,0.0,260.0,260.0,0.0,930.0,930.0,0.0,613.0,613.0,0.0
2022-01-02,9425.0,9425.0,9425.0,,8126.0,5954.0,3354.0,3354.0,0.0,894.0,894.0,0.0,355.0,355.0,0.0,1129.0,1129.0,0.0,255.0,255.0,0.0,811.0,811.0,0.0,642.0,642.0,0.0
2023-01-03,9706.0,9706.0,9706.0,,8371.0,6081.0,3397.0,3397.0,0.0,1010.0,1010.0,0.0,349.0,349.0,0.0,1139.0,1139.0,0.0,265.0,265.0,0.0,946.0,946.0,0.0,654.0,654.0,0.0
2023-01-04,9797.0,9797.0,9797.0,,8640.0,6129.0,3491.0,3491.0,0.0,940.0,940.0,0.0,342.0,342.0,0.0,1124.0,1124.0,0.0,273.0,273.0,0.0,973.0,973.0,0.0,658.0,658.0,0.0
2023-01-05,9839.0,9839.0,9839.0,,8652.0,6104.0,3430.0,3430.0,0.0,976.0,976.0,0.0,343.0,343.0,0.0,1148.0,1148.0,0.0,262.0,262.0,0.0,936.0,936.0,0.0,670.0,670.0,0.0
2023-01-06,8810.0,8810.0,8810.0,,7986.0,6092.0,2880.0,2880.0,0.0,907.0,907.0,0.0,332.0,332.0,0.0,1069.0,1069.0,0.0,259.0,259.0,0.0,873.0,873.0,0.0,620.0,620.0,0.0
2023-01-07,9795.0,9795.0,9795.0,,7958.0,5671.0,3349.0,3349.0,0.0,930.0,930.0,0.0,356.0,356.0,0.0,1155.0,1155.0,0.0,275.0,275.0,0.0,910.0,910.0,0.0,638.0,638.0,0.0
2023-01-08,9861.0,9340.0,9340.0,,8582.0,6079.0,3325.0,3191.0,134.0,953.0,918.0,35.0,355.0,293.0,62.0,1169.0,1122.0,47.0,262.0,262.0,0.0,956.0,939.0,17.0,672.0,588.0,84.0
2023-01-09,9972.0,8939.0,8939.0,,7776.0,6187.0,3352.0,2951.0,401.0,1018.0,928.0,90.0,359.0,297.0,62.0,1206.0,1099.0,107.0,269.0,269.0,0.0,977.0,918.0,59.0,637.0,537.0,100.0
2023-01-10,9800.0,9606.0,9606.0,,8152.0,6338.0,3342.0,3342.0,0.0,977.0,977.0,0.0,357.0,357.0,0.0,1183.0,1183.0,0.0,273.0,273.0,0.0,961.0,861.0,100.0,653.0,598.0,55.0
2023-01-11,9767.0,9767.0,9767.0,,8503.0,6489.0,3338.0,3338.0,0.0,912.0,912.0,0.0,353.0,353.0,0.0,1160.0,1160.0,0.0,268.0,268.0,0.0,1003.0,1003.0,0.0,652.0,652.0,0.0
2023-01-12,9808.0,9375.0,9375.0,,8733.0,6318.0,3262.0,3142.0,120.0,942.0,942.0,0.0,348.0,348.0,0.0,1173.0,1161.0,12.0,275.0,275.0,0.0,971.0,971.0,0.0,628.0,516.0,112.0
2023-01-13,8929.0,8929.0,8929.0,,8148.0,6467.0,2849.0,2849.0,0.0,885.0,885.0,0.0,322.0,322.0,0.0,1100.0,1100.0,0.0,247.0,247.0,0.0,918.0,918.0,0.0,621.0,621.0,0.0
2023-01-14,9700.0,9446.0,9446.0,,8153.0,6078.0,3296.0,3243.0,53.0,886.0,886.0,0.0,358.0,358.0,0.0,1168.0,1125.0,43.0,275.0,275.0,0.0,990.0,953.0,37.0,645.0,621.0,24.0
2023-01-15,9660.0,9122.0,9122.0,,8501.0,6452.0,3073.0,3073.0,0.0,958.0,958.0,0.0,352.0,299.0,53.0,1205.0,1069.0,136.0,265.0,265.0,0.0,998.0,891.0,107.0,676.0,563.0,113.0
2023-01-16,9970.0,8937.0,9017.0,,7973.0,6445.0,3322.0,3008.0,314.0,898.0,888.0,10.0,362.0,304.0,58.0,1157.0,920.0,237.0,269.0,269.0,0.0,999.0,861.0,138.0,703.0,570.0,133.0
2023-01-17,10094.0,9472.0,9472.0,,7983.0,6615.0,3343.0,3241.0,102.0,987.0,987.0,0.0,361.0,361.0,0.0,1195.0,1024.0,171.0,272.0,272.0,0.0,1038.0,960.0,78.0,679.0,564.0,115.0
2023-01-18,10094.0,9460.0,9460.0,,8263.0,6590.0,3376.0,3295.0,81.0,942.0,942.0,0.0,351.0,311.0,40.0,1165.0,1033.0,132.0,269.0,269.0,0.0,1036.0,902.0,134.0,692.0,585.0,107.0
2023-01-19,10000.0,9554.0,9554.0,,8415.0,6695.0,3440.0,3399.0,41.0,982.0,982.0,0.0,357.0,357.0,0.0,1191.0,1151.0,40.0,261.0,261.0,0.0,966.0,786.0,180.0,704.0,704.0,0.0
2023-01-20,9239.0,9186.0,9186.0,,8171.0,6521.0,2892.0,2892.0,0.0,897.0,897.0,0.0,337.0,337.0,0.0,1087.0,1087.0,0.0,253.0,253.0,0.0,962.0,962.0,0.0,653.0,653.0,0.0
2023-01-21,9801.0,9768.0,9768.0,,8385.0,6207.0,3232.0,3232.0,0.0,971.0,971.0,0.0,359.0,359.0,0.0,1125.0,1125.0,0.0,276.0,276.0,0.0,1007.0,1007.0,0.0,691.0,691.0,0.0
2023-01-22,10000.0,9673.0,9673.0,,8728.0,6595.0,3295.0,3295.0,0.0,984.0,984.0,0.0,357.0,357.0,0.0,1151.0,1151.0,0.0,269.0,269.0,0.0,1005.0,904.0,101.0,694.0,644.0,50.0
2023-01-24,10293.0,10098.0,10098.0,,8675.0,6929.0,3446.0,3416.0,30.0,1006.0,1006.0,0.0,360.0,360.0,0.0,1135.0,1135.0,0.0,284.0,284.0,0.0,1057.0,1057.0,0.0,728.0,728.0,0.0
2023-01-25,10336.0,10048.0,10048.0,,9231.0,6996.0,3552.0,3447.0,105.0,948.0,948.0,0.0,375.0,324.0,51.0,1124.0,1124.0,0.0,283.0,283.0,0.0,1023.0,1023.0,0.0,725.0,725.0,0.0
2023-01-26,10485.0,10308.0,10308.0,,8821.0,7101.0,3665.0,3643.0,22.0,928.0,928.0,0.0,362.0,362.0,0.0,1142.0,1142.0,0.0,273.0,273.0,0.0,1040.0,1040.0,0.0,733.0,733.0,0.0
2023-01-27,9405.0,9356.0,9356.0,,8508.0,7006.0,3097.0,3097.0,0.0,874.0,874.0,0.0,325.0,325.0,0.0,1075.0,1075.0,0.0,265.0,265.0,0.0,971.0,971.0,0.0,682.0,682.0,0.0
2023-01-28,10209.0,10111.0,10111.0,,8603.0,6711.0,3508.0,3508.0,0.0,960.0,960.0,0.0,346.0,346.0,0.0,1139.0,1139.0,0.0,284.0,284.0,0.0,1037.0,1037.0,0.0,706.0,706.0,0.0
2023-01-29,10455.0,10300.0,10300.0,,9332.0,6898.0,3633.0,3633.0,0.0,987.0,987.0,0.0,363.0,363.0,0.0,1168.0,1168.0,0.0,270.0,270.0,0.0,1062.0,1062.0,0.0,767.0,767.0,0.0
2023-01-30,10496.0,10330.0,10330.0,,9051.0,6777.0,3645.0,3645.0,0.0,995.0,995.0,0.0,358.0,358.0,0.0,1158.0,1158.0,0.0,266.0,266.0,0.0,1052.0,1052.0,0.0,774.0,774.0,0.0
2023-01-31,10350.0,10187.0,10187.0,,9296.0,6945.0,3648.0,3618.0,30.0,852.0,852.0,0.0,367.0,367.0,0.0,1140.0,1140.0,0.0,270.0,270.0,0.0,1043.0,1043.0,0.0,727.0,727.0,0.0
2023-02-01,10581.0,10342.0,10342.0,,9139.0,7246.0,3619.0,3563.0,56.0,1065.0,1065.0,0.0,358.0,344.0,14.0,1150.0,1150.0,0.0,275.0,275.0,0.0,1065.0,1065.0,0.0,761.0,761.0,0.0
2023-02-02,10569.0,10365.0,10365.0,,9402.0,6972.0,3608.0,3608.0,0.0,990.0,990.0,0.0,372.0,372.0,0.0,1167.0,1167.0,0.0,270.0,270.0,0.0,1063.0,1063.0,0.0,771.0,771.0,0.0
2023-02-03,9390.0,9323.0,9323.0,,8735.0,6817.0,2988.0,2988.0,0.0,988.0,988.0,0.0,334.0,334.0,0.0,1094.0,1094.0,0.0,240.0,240.0,0.0,995.0,995.0,0.0,707.0,707.0,0.0
2023-02-04,10452.0,10264.0,10264.0,,9132.0,6484.0,3524.0,3524.0,0.0,1018.0,1018.0,0.0,361.0,361.0,0.0,1166.0,1166.0,0.0,268.0,268.0,0.0,1061.0,1061.0,0.0,713.0,713.0,0.0
2023-02-05,10465.0,10294.0,10294.0,,9343.0,6823.0,3636.0,3636.0,0.0,928.0,928.0,0.0,348.0,348.0,0.0,1176.0,1176.0,0.0,265.0,265.0,0.0,1067.0,1067.0,0.0,734.0,734.0,0.0
2023-02-06,10286.0,10170.0,10170.0,,9220.0,6731.0,3491.0,3491.0,0.0,1007.0,1007.0,0.0,364.0,364.0,0.0,1132.0,1132.0,0.0,278.0,278.0,0.0,1023.0,1023.0,0.0,701.0,701.0,0.0
2023-02-07,10349.0,10311.0,10311.0,,8798.0,6796.0,3493.0,3493.0,0.0,988.0,988.0,0.0,358.0,358.0,0.0,1141.0,1141.0,0.0,276.0,276.0,0.0,1079.0,1079.0,0.0,711.0,711.0,0.0
2023-02-08,10496.0,10436.0,10436.0,,9258.0,7030.0,3627.0,3617.0,10.0,1017.0,1017.0,0.0,360.0,360.0,0.0,1134.0,1134.0,0.0,271.0,271.0,0.0,1049.0,1049.0,0.0,703.0,703.0,0.0
2023-02-09,10533.0,10386.0,10386.0,,9255.0,7150.0,3662.0,3632.0,30.0,1048.0,1048.0,0.0,364.0,364.0,0.0,1141.0,1141.0,0.0,281.0,281.0,0.0,1035.0,1035.0,0.0,692.0,692.0,0.0
2023-02-10,9722.0,9703.0,9703.0,,8729.0,7128.0,3073.0,3073.0,0.0,947.0,947.0,0.0,344.0,344.0,0.0,1112.0,1112.0,0.0,269.0,269.0,0.0,1016.0,1016.0,0.0,703.0,703.0,0.0
2023-02-11,10376.0,10349.0,10349.0,,8527.0,6670.0,3532.0,3532.0,0.0,1044.0,1044.0,0.0,352.0,352.0,0.0,1130.0,1130.0,0.0,274.0,274.0,0.0,1002.0,1002.0,0.0,671.0,671.0,0.0
2023-02-12,10600.0,10355.0,10355.0,,8780.0,7227.0,3639.0,3579.0,60.0,1078.0,1078.0,0.0,345.0,345.0,0.0,1162.0,1162.0,0.0,289.0,289.0,0.0,1086.0,1046.0,40.0,674.0,624.0,50.0
2023-02-13,10432.0,10383.0,10383.0,,8953.0,7371.0,3586.0,3586.0,0.0,1016.0,1016.0,0.0,347.0,347.0,0.0,1145.0,1145.0,0.0,278.0,278.0,0.0,1101.0,1101.0,0.0,736.0,726.0,10.0
2023-02-14,10574.0,10499.0,10499.0,,9257.0,7071.0,3599.0,3599.0,0.0,1053.0,1053.0,0.0,364.0,364.0,0.0,1161.0,1161.0,0.0,272.0,272.0,0.0,1139.0,1139.0,0.0,739.0,739.0,0.0
2023-02-15,10838.0,10328.0,10328.0,,9168.0,7097.0,3756.0,3756.0,0.0,1003.0,1003.0,0.0,370.0,370.0,0.0,1188.0,1188.0,0.0,271.0,271.0,0.0,1117.0,987.0,130.0,743.0,613.0,130.0
2023-02-16,10538.0,10495.0,10495.0,,9432.0,7185.0,3614.0,3614.0,0.0,1018.0,1018.0,0.0,362.0,362.0,0.0,1157.0,1157.0,0.0,278.0,278.0,0.0,1092.0,1092.0,0.0,724.0,724.0,0.0
2023-02-17,9670.0,9646.0,9646.0,,8927.0,7182.0,3131.0,3131.0,0.0,1004.0,1004.0,0.0,333.0,333.0,0.0,1113.0,1113.0,0.0,260.0,260.0,0.0,1037.0,1037.0,0.0,724.0,724.0,0.0
2023-02-18,10586.0,10586.0,10586.0,,9326.0,6729.0,3655.0,3655.0,0.0,1058.0,1058.0,0.0,373.0,373.0,0.0,1167.0,1167.0,0.0,278.0,278.0,0.0,1088.0,1088.0,0.0,717.0,717.0,0.0
2023-02-19,10898.0,10817.0,10817.0,,9792.0,7280.0,3871.0,3871.0,0.0,1055.0,1055.0,0.0,357.0,357.0,0.0,1209.0,1209.0,0.0,284.0,284.0,0.0,1136.0,1136.0,0.0,736.0,736.0,0.0
2023-02-20,10862.0,10801.0,10801.0,,9413.0,7375.0,3788.0,3788.0,0.0,1038.0,1038.0,0.0,379.0,379.0,0.0,1193.0,1193.0,0.0,282.0,282.0,0.0,1099.0,1099.0,0.0,695.0,695.0,0.0
2023-02-21,10067.0,10067.0,10067.0,,8806.0,7630.0,3208.0,3208.0,0.0,938.0,938.0,0.0,373.0,373.0,0.0,1231.0,1231.0,0.0,276.0,276.0,0.0,1154.0,1154.0,0.0,717.0,717.0,0.0
2023-02-22,11200.0,11090.0,11090.0,,9316.0,7163.0,4101.0,4101.0,0.0,1123.0,1123.0,0.0,355.0,355.0,0.0,1230.0,1230.0,0.0,298.0,298.0,0.0,1104.0,1049.0,55.0,713.0,677.0,36.0
2023-02-23,11395.0,11395.0,11395.0,,10259.0,7887.0,4011.0,4011.0,0.0,1121.0,1121.0,0.0,381.0,381.0,0.0,1276.0,1276.0,0.0,299.0,299.0,0.0,1173.0,1173.0,0.0,708.0,708.0,0.0
2023-02-24,10679.0,10679.0,10679.0,,9513.0,8141.0,3672.0,3672.0,0.0,1032.0,1032.0,0.0,365.0,365.0,0.0,1241.0,1241.0,0.0,291.0,291.0,0.0,1091.0,1091.0,0.0,673.0,673.0,0.0
2023-02-25,11551.0,11470.0,11470.0,,9843.0,7644.0,4023.0,4023.0,0.0,1081.0,1081.0,0.0,382.0,382.0,0.0,1320.0,1320.0,0.0,311.0,311.0,0.0,1197.0,1197.0,0.0,767.0,767.0,0.0
2023-02-26,11233.0,11233.0,11233.0,,9878.0,7892.0,3977.0,3977.0,0.0,1073.0,1073.0,0.0,358.0,358.0,0.0,1232.0,1232.0,0.0,283.0,283.0,0.0,1195.0,1195.0,0.0,711.0,711.0,0.0
2023-02-27,11795.0,11708.0,11708.0,,10493.0,7905.0,4213.0,4213.0,0.0,1110.0,1110.0,0.0,382.0,382.0,0.0,1328.0,1328.0,0.0,294.0,294.0,0.0,1221.0,1221.0,0.0,776.0,776.0,0.0
2023-02-28,11562.0,11540.0,11540.0,,10457.0,8381.0,4168.0,4168.0,0.0,1102.0,1102.0,0.0,372.0,372.0,0.0,1303.0,1303.0,0.0,303.0,303.0,0.0,1237.0,1237.0,0.0,754.0,754.0,0.0
2023-03-01,11892.0,11822.0,11822.0,,10772.0,8092.0,4249.0,4249.0,0.0,1192.0,1192.0,0.0,397.0,397.0,0.0,1324.0,1324.0,0.0,292.0,292.0,0.0,1247.0,1247.0,0.0,776.0,776.0,0.0
2023-03-02,11865.0,11818.0,11818.0,,10639.0,8170.0,4293.0,4293.0,0.0,1092.0,1092.0,0.0,403.0,403.0,0.0,1378.0,1378.0,0.0,300.0,300.0,0.0,1240.0,1240.0,0.0,773.0,773.0,0.0
2023-03-03,10693.0,10693.0,10693.0,,9824.0,8203.0,3674.0,3674.0,0.0,1102.0,1102.0,0.0,385.0,385.0,0.0,1280.0,1280.0,0.0,288.0,288.0,0.0,1195.0,1195.0,0.0,735.0,735.0,0.0
2023-03-04,12065.0,11872.0,11872.0,,10249.0,7915.0,4269.0,4269.0,0.0,1112.0,1112.0,0.0,419.0,419.0,0.0,1376.0,1376.0,0.0,318.0,318.0,0.0,1276.0,1276.0,0.0,812.0,812.0,0.0
2023-03-06,12521.0,12465.0,12465.0,,10869.0,8777.0,4552.0,4552.0,0.0,1139.0,1139.0,0.0,443.0,443.0,0.0,1386.0,1386.0,0.0,304.0,304.0,0.0,1299.0,1299.0,0.0,795.0,795.0,0.0
2023-03-05,12308.0,12052.0,12052.0,,11096.0,8502.0,4381.0,4352.0,29.0,1074.0,1074.0,0.0,428.0,419.0,9.0,1466.0,1466.0,0.0,303.0,303.0,0.0,1253.0,1175.0,78.0,778.0,778.0,0.0
2023-03-07,11568.0,11503.0,11553.0,,11350.0,8854.0,3868.0,3868.0,0.0,1052.0,1052.0,0.0,416.0,416.0,0.0,1375.0,1375.0,0.0,310.0,310.0,0.0,1228.0,1228.0,0.0,769.0,769.0,0.0
2023-03-08,11040.0,11020.0,11020.0,,9421.0,7839.0,3524.0,3524.0,0.0,999.0,999.0,0.0,402.0,402.0,0.0,1289.0,1289.0,0.0,290.0,290.0,0.0,1246.0,1246.0,0.0,728.0,728.0,0.0
2023-03-09,12264.0,12096.0,12096.0,,10842.0,8274.0,4375.0,4375.0,0.0,1142.0,1142.0,0.0,440.0,440.0,0.0,1387.0,1387.0,0.0,302.0,302.0,0.0,1308.0,1308.0,0.0,829.0,829.0,0.0
2023-03-10,10978.0,10945.0,10945.0,,9948.0,8757.0,3788.0,3788.0,0.0,1096.0,1096.0,0.0,395.0,395.0,0.0,1261.0,1261.0,0.0,280.0,280.0,0.0,1179.0,1179.0,0.0,776.0,776.0,0.0
2023-03-11,12221.0,12172.0,12172.0,,10238.0,8379.0,4353.0,4353.0,0.0,1169.0,1169.0,0.0,446.0,446.0,0.0,1341.0,1341.0,0.0,314.0,314.0,0.0,1267.0,1267.0,0.0,845.0,845.0,0.0
2023-03-12,12829.0,12748.0,12748.0,,11332.0,8688.0,4618.0,4618.0,0.0,1208.0,1208.0,0.0,463.0,463.0,0.0,1416.0,1416.0,0.0,333.0,333.0,0.0,1351.0,1351.0,0.0,847.0,847.0,0.0
2023-03-13,13046.0,12921.0,12921.0,,11475.0,9159.0,4580.0,4570.0,10.0,1175.0,1175.0,0.0,485.0,485.0,0.0,1465.0,1465.0,0.0,330.0,330.0,0.0,1376.0,1376.0,0.0,910.0,910.0,0.0
2023-03-14,12920.0,12920.0,12920.0,,11515.0,9283.0,4633.0,4633.0,0.0,1179.0,1179.0,0.0,433.0,433.0,0.0,1444.0,1444.0,0.0,325.0,325.0,0.0,1420.0,1420.0,0.0,844.0,844.0,0.0
2023-03-16,12926.0,12891.0,12891.0,,11295.0,9006.0,4710.0,4710.0,0.0,1304.0,1304.0,0.0,430.0,430.0,0.0,1460.0,1460.0,0.0,344.0,344.0,0.0,1281.0,1281.0,0.0,824.0,824.0,0.0
2023-03-17,10220.0,10220.0,10220.0,,9637.0,7806.0,3564.0,3564.0,0.0,1149.0,1149.0,0.0,354.0,354.0,0.0,1158.0,1158.0,0.0,302.0,302.0,0.0,931.0,931.0,0.0,645.0,645.0,0.0
2023-03-18,12404.0,12345.0,12345.0,,9999.0,8023.0,4371.0,4360.0,11.0,1193.0,1193.0,0.0,434.0,434.0,0.0,1366.0,1366.0,0.0,303.0,303.0,0.0,1257.0,1257.0,0.0,876.0,876.0,0.0
2023-03-19,9675.0,9675.0,9848.0,,8684.0,7822.0,3433.0,3433.0,0.0,1163.0,1163.0,0.0,350.0,350.0,0.0,969.0,969.0,0.0,166.0,166.0,0.0,1024.0,1024.0,0.0,704.0,704.0,0.0
2023-03-20,10324.0,10324.0,10324.0,,9336.0,6507.0,4053.0,4053.0,0.0,1025.0,1025.0,0.0,334.0,334.0,0.0,1121.0,1121.0,0.0,280.0,280.0,0.0,986.0,986.0,0.0,651.0,651.0,0.0
2023-03-21,10376.0,10376.0,10376.0,,9259.0,6793.0,4020.0,4020.0,0.0,1035.0,1035.0,0.0,368.0,368.0,0.0,1155.0,1155.0,0.0,239.0,239.0,0.0,1016.0,1016.0,0.0,654.0,654.0,0.0
2023-03-22,11259.0,11259.0,11259.0,,9758.0,7464.0,4282.0,4282.0,0.0,1031.0,1031.0,0.0,380.0,380.0,0.0,1311.0,1311.0,0.0,288.0,288.0,0.0,1081.0,1081.0,0.0,690.0,690.0,0.0
2023-03-23,11742.0,11742.0,11742.0,,10194.0,7985.0,4291.0,4291.0,0.0,1133.0,1133.0,0.0,374.0,374.0,0.0,1412.0,1412.0,0.0,313.0,313.0,0.0,1158.0,1158.0,0.0,773.0,773.0,0.0
2023-03-24,10892.0,10892.0,10892.0,,9543.0,7613.0,3687.0,3687.0,0.0,1109.0,1109.0,0.0,383.0,383.0,0.0,1410.0,1410.0,0.0,332.0,332.0,0.0,1116.0,1116.0,0.0,651.0,651.0,0.0
2023-03-25,11194.0,11194.0,11201.0,,10555.0,7813.0,3873.0,3873.0,0.0,1200.0,1200.0,0.0,389.0,389.0,0.0,1234.0,1234.0,0.0,299.0,299.0,0.0,1189.0,1189.0,0.0,715.0,715.0,0.0
2023-03-26,10776.0,10776.0,10782.0,,9974.0,7896.0,3675.0,3675.0,0.0,1083.0,1083.0,0.0,392.0,392.0,0.0,994.0,994.0,0.0,260.0,260.0,0.0,1329.0,1329.0,0.0,734.0,734.0,0.0
2023-03-27,12118.0,12072.0,12072.0,,10788.0,7755.0,4156.0,4156.0,0.0,1227.0,1227.0,0.0,429.0,429.0,0.0,1377.0,1377.0,0.0,300.0,300.0,0.0,1322.0,1322.0,0.0,793.0,793.0,0.0
2023-03-28,12678.0,12575.0,12575.0,,11375.0,8951.0,4338.0,4338.0,0.0,1305.0,1305.0,0.0,449.0,449.0,0.0,1479.0,1479.0,0.0,363.0,363.0,0.0,1384.0,1384.0,0.0,767.0,767.0,0.0
2023-03-29,11153.0,11153.0,11153.0,,10302.0,8622.0,3952.0,3952.0,0.0,1153.0,1153.0,0.0,359.0,359.0,0.0,1132.0,1132.0,0.0,286.0,286.0,0.0,1333.0,1333.0,0.0,730.0,730.0,0.0
2023-03-30,12155.0,12128.0,12128.0,,11163.0,8357.0,4171.0,4171.0,0.0,1234.0,1234.0,0.0,420.0,420.0,0.0,1541.0,1541.0,0.0,337.0,337.0,0.0,1239.0,1239.0,0.0,780.0,780.0,0.0
2023-03-31,10794.0,10794.0,10798.0,,9176.0,6307.0,3685.0,3685.0,0.0,1142.0,1142.0,0.0,410.0,410.0,0.0,1294.0,1294.0,0.0,331.0,331.0,0.0,1005.0,1005.0,0.0,675.0,675.0,0.0
2023-04-02,11412.0,11412.0,11412.0,,10102.0,7408.0,4076.0,4076.0,0.0,1157.0,1157.0,0.0,336.0,336.0,0.0,1381.0,1381.0,0.0,336.0,336.0,0.0,1121.0,1121.0,0.0,643.0,643.0,0.0
2023-04-03,12363.0,12363.0,12363.0,,10525.0,8001.0,4312.0,4312.0,0.0,1163.0,1163.0,0.0,391.0,391.0,0.0,1507.0,1507.0,0.0,367.0,367.0,0.0,1292.0,1292.0,0.0,699.0,699.0,0.0
2023-04-04,13378.0,13362.0,13362.0,,11485.0,8871.0,4614.0,4614.0,0.0,1295.0,1295.0,0.0,409.0,409.0,0.0,1688.0,1688.0,0.0,402.0,402.0,0.0,1407.0,1407.0,0.0,742.0,742.0,0.0
2023-04-05,13291.0,13253.0,13253.0,,11833.0,9961.0,4741.0,4741.0,0.0,1216.0,1216.0,0.0,383.0,383.0,0.0,1660.0,1660.0,0.0,423.0,423.0,0.0,1438.0,1438.0,0.0,738.0,738.0,0.0
2023-04-06,13283.0,13265.0,13265.0,,12314.0,9998.0,4614.0,4614.0,0.0,1248.0,1248.0,0.0,459.0,459.0,0.0,1606.0,1606.0,0.0,421.0,421.0,0.0,1387.0,1387.0,0.0,751.0,751.0,0.0
2023-04-07,12860.0,12813.0,12837.0,,11282.0,9482.0,4259.0,4259.0,0.0,1188.0,1188.0,0.0,481.0,481.0,0.0,1591.0,1591.0,0.0,412.0,412.0,0.0,1419.0,1419.0,0.0,756.0,756.0,0.0
2023-04-08,13951.0,13871.0,13871.0,,11695.0,9298.0,4746.0,4746.0,0.0,1269.0,1269.0,0.0,500.0,500.0,0.0,1711.0,1711.0,0.0,421.0,421.0,0.0,1521.0,1521.0,0.0,849.0,849.0,0.0
2023-04-09,14323.0,14176.0,14176.0,,12331.0,10069.0,4879.0,4879.0,0.0,1295.0,1295.0,0.0,507.0,477.0,30.0,1740.0,1740.0,0.0,428.0,428.0,0.0,1549.0,1549.0,0.0,836.0,836.0,0.0
2023-04-10,14598.0,14380.0,14380.0,,12718.0,10517.0,4905.0,4905.0,0.0,1314.0,1314.0,0.0,527.0,499.0,28.0,1799.0,1799.0,0.0,467.0,467.0,0.0,1571.0,1571.0,0.0,857.0,857.0,0.0
